,Name,ID,Position,Link,Start Year,End Year
332,Dwain Anderson,1000224,SS,statss.aspx?playerid=1000224&position=SS,1971,1974
333,Ferrell Anderson,1000225,C,statss.aspx?playerid=1000225&position=C,1946,1953
334,Fred Anderson,1000226,P,statss.aspx?playerid=1000226&position=P,1909,1918
335,George Anderson,1000227,OF,statss.aspx?playerid=1000227&position=OF,1914,1918
336,Goat Anderson,1000228,OF,statss.aspx?playerid=1000228&position=OF,1907,1907
337,Hal Anderson,1000229,OF,statss.aspx?playerid=1000229&position=OF,1932,1932
338,Harry Anderson,1000230,OF,statss.aspx?playerid=1000230&position=OF,1957,1961
339,Jim Anderson,1000231,SS,statss.aspx?playerid=1000231&position=SS,1978,1984
340,John Anderson,1000232,1B/OF,statss.aspx?playerid=1000232&position=1B/OF,1894,1908
341,John Anderson,1000233,P,statss.aspx?playerid=1000233&position=P,1958,1962
342,Kent Anderson,1000234,SS,statss.aspx?playerid=1000234&position=SS,1989,1990
343,Larry Anderson,1000235,P,statss.aspx?playerid=1000235&position=P,1974,1977
344,Brian Anderson,44,P,statss.aspx?playerid=44&position=P,1993,2005
345,Mike Anderson,1000237,OF,statss.aspx?playerid=1000237&position=OF,1971,1979
346,Mike Anderson,1000238,P,statss.aspx?playerid=1000238&position=P,1993,1993
347,Red Anderson,1000239,P,statss.aspx?playerid=1000239&position=P,1937,1941
348,Rick Anderson,1000240,P,statss.aspx?playerid=1000240&position=P,1979,1980
349,Rick Anderson,1000241,P,statss.aspx?playerid=1000241&position=P,1986,1988
350,Scott Anderson,1000242,P,statss.aspx?playerid=1000242&position=P,1987,1995
351,Sparky Anderson,1000243,2B,statss.aspx?playerid=1000243&position=2B,1959,1959
352,Varney Anderson,1000244,P,statss.aspx?playerid=1000244&position=P,1889,1896
353,Walter Anderson,1000245,P,statss.aspx?playerid=1000245&position=P,1917,1919
354,Wingo Anderson,1000246,P,statss.aspx?playerid=1000246&position=P,1910,1910
355,Lars Anderson,9018,1B,statss.aspx?playerid=9018&position=1B,2010,2012
356,Tim Anderson,15172,SS,statss.aspx?playerid=15172&position=SS,2016,2018
357,Justin Anderson,16201,P,statss.aspx?playerid=16201&position=P,2018,2018
358,Tyler Anderson,12880,P,statss.aspx?playerid=12880&position=P,2016,2018
359,Brady Anderson,364,OF,statss.aspx?playerid=364&position=OF,1988,2002
360,Tanner Anderson,18029,P,statss.aspx?playerid=18029&position=P,2018,2018
361,Brian Anderson,18289,3B/OF,statss.aspx?playerid=18289&position=3B/OF,2017,2018
362,Jason Anderson,1661,P,statss.aspx?playerid=1661&position=P,2003,2005
363,Bryan Anderson,9871,C,statss.aspx?playerid=9871&position=C,2010,2015
364,Josh Anderson,6032,OF,statss.aspx?playerid=6032&position=OF,2007,2009
365,Marlon Anderson,947,2B,statss.aspx?playerid=947&position=2B,1998,2009
366,Drew Anderson,5578,OF,statss.aspx?playerid=5578&position=OF,2006,2006
367,Matt Anderson,459,P,statss.aspx?playerid=459&position=P,1998,2005
368,Jimmy Anderson,977,P,statss.aspx?playerid=977&position=P,1999,2004
369,Chase Anderson,6895,P,statss.aspx?playerid=6895&position=P,2014,2018
370,Cody Anderson,12799,P,statss.aspx?playerid=12799&position=P,2015,2016
371,Robert Andino,4900,2B/SS,statss.aspx?playerid=4900&position=2B/SS,2005,2016
372,Steve Andrade,7018,P,statss.aspx?playerid=7018&position=P,2006,2006
373,John Andre,1000255,P,statss.aspx?playerid=1000255&position=P,1955,1955
374,John Andreoli,13012,DH/OF,statss.aspx?playerid=13012&position=DH/OF,2018,2018
375,Ernie Andres,1000250,3B,statss.aspx?playerid=1000250&position=3B,1946,1946
376,Kim Andrew,1000257,2B,statss.aspx?playerid=1000257&position=2B,1975,1975
377,Shane Andrews,1588,3B,statss.aspx?playerid=1588&position=3B,1995,2002
378,Clayton Andrews,1000247,P,statss.aspx?playerid=1000247&position=P,2000,2000
379,Ed Andrews,1000248,OF,statss.aspx?playerid=1000248&position=OF,1884,1891
380,Elbert Andrews,1000249,P,statss.aspx?playerid=1000249&position=P,1925,1925
381,Fred Andrews,1000251,2B,statss.aspx?playerid=1000251&position=2B,1976,1977
382,Hub Andrews,1000252,P,statss.aspx?playerid=1000252&position=P,1947,1948
383,Ivy Andrews,1000253,P,statss.aspx?playerid=1000253&position=P,1931,1938
384,Jim Andrews,1000254,OF,statss.aspx?playerid=1000254&position=OF,1890,1890
385,John Andrews,1000256,P,statss.aspx?playerid=1000256&position=P,1973,1973
386,Mike Andrews,1000258,2B,statss.aspx?playerid=1000258&position=2B,1966,1973
387,Nate Andrews,1000259,P,statss.aspx?playerid=1000259&position=P,1937,1946
388,Rob Andrews,1000260,2B,statss.aspx?playerid=1000260&position=2B,1975,1979
389,Stan Andrews,1000261,C,statss.aspx?playerid=1000261&position=C,1939,1945
390,Wally Andrews,1000262,1B,statss.aspx?playerid=1000262&position=1B,1884,1888
391,Matt Andriese,12022,P,statss.aspx?playerid=12022&position=P,2015,2018
392,Elvis Andrus,8709,SS,statss.aspx?playerid=8709&position=SS,2009,2018
393,Bill Andrus,1000263,3B,statss.aspx?playerid=1000263&position=3B,1931,1937
394,Fred Andrus,1000264,OF,statss.aspx?playerid=1000264&position=OF,1876,1884
395,Wiman Andrus,1000265,3B,statss.aspx?playerid=1000265&position=3B,1885,1885
396,Miguel Andujar,15878,3B,statss.aspx?playerid=15878&position=3B,2017,2018
397,Joaquin Andujar,1000266,P,statss.aspx?playerid=1000266&position=P,1976,1988
398,Luis Andujar,1000267,P,statss.aspx?playerid=1000267&position=P,1995,1998
399,Norm Angelini,1000268,P,statss.aspx?playerid=1000268&position=P,1972,1973
400,Matt Angle,8136,OF,statss.aspx?playerid=8136&position=OF,2011,2011
401,Tom Angley,1000269,C,statss.aspx?playerid=1000269&position=C,1929,1929
402,Pat Ankenman,1000270,2B/SS,statss.aspx?playerid=1000270&position=2B/SS,1936,1944
403,Rick Ankiel,1142,OF,statss.aspx?playerid=1142&position=OF,1999,2013
404,Dean Anna,8353,SS,statss.aspx?playerid=8353&position=SS,2014,2015
405,Bill Annis,1000271,OF,statss.aspx?playerid=1000271&position=OF,1884,1884
406,Cap Anson,1000272,1B,statss.aspx?playerid=1000272&position=1B,1871,1897
407,Eric Anthony,1000273,OF,statss.aspx?playerid=1000273&position=OF,1989,1997
408,Joe Antolick,1000274,C,statss.aspx?playerid=1000274&position=C,1944,1944
409,Dustin Antolin,7119,P,statss.aspx?playerid=7119&position=P,2016,2016
410,John Antonelli,1000276,3B,statss.aspx?playerid=1000276&position=3B,1944,1945
411,Johnny Antonelli,1000277,P,statss.aspx?playerid=1000277&position=P,1948,1961
412,Matt Antonelli,9343,2B,statss.aspx?playerid=9343&position=2B,2008,2008
413,Bill Antonello,1000275,OF,statss.aspx?playerid=1000275&position=OF,1953,1953
414,Nori Aoki,13075,OF,statss.aspx?playerid=13075&position=OF,2012,2017
415,Luis Aparicio,1000278,SS,statss.aspx?playerid=1000278&position=SS,1956,1973
416,Bob Apodaca,1000279,P,statss.aspx?playerid=1000279&position=P,1973,1977
417,Luis Aponte,1000280,P,statss.aspx?playerid=1000280&position=P,1980,1984
418,Kevin Appier,3,P,statss.aspx?playerid=3&position=P,1989,2004
419,Fred Applegate,1000282,P,statss.aspx?playerid=1000282&position=P,1904,1904
420,Ed Appleton,1000281,P,statss.aspx?playerid=1000281&position=P,1915,1916
421,Pete Appleton,1000283,P,statss.aspx?playerid=1000283&position=P,1927,1945
422,Luke Appling,1000284,SS,statss.aspx?playerid=1000284&position=SS,1930,1950
423,Luis Aquino,1000285,P,statss.aspx?playerid=1000285&position=P,1986,1995
424,Jayson Aquino,13150,P,statss.aspx?playerid=13150&position=P,2016,2017
425,Greg Aquino,1899,P,statss.aspx?playerid=1899&position=P,2004,2009
426,Angel Aragon,1000286,3B/OF,statss.aspx?playerid=1000286&position=3B/OF,1914,1917
427,Jack Aragon,1000287,PH/PR,statss.aspx?playerid=1000287&position=PH/PR,1941,1941
428,Victor Arano,15915,P,statss.aspx?playerid=15915&position=P,2017,2018
429,Pedro Araujo,17697,P,statss.aspx?playerid=17697&position=P,2018,2018
430,Elvis Araujo,12854,P,statss.aspx?playerid=12854&position=P,2015,2016
431,Maurice Archdeacon,1000288,OF,statss.aspx?playerid=1000288&position=OF,1923,1925
432,Fred Archer,1000289,P,statss.aspx?playerid=1000289&position=P,1936,1937
433,Jimmy Archer,1000290,C,statss.aspx?playerid=1000290&position=C,1904,1918
434,Jim Archer,1000291,P,statss.aspx?playerid=1000291&position=P,1961,1962
435,Chris Archer,6345,P,statss.aspx?playerid=6345&position=P,2012,2018
436,George Archie,1000292,1B/3B,statss.aspx?playerid=1000292&position=1B/3B,1938,1946
437,Francisco Arcia,10286,C,statss.aspx?playerid=10286&position=C,2018,2018
438,Oswaldo Arcia,10306,OF,statss.aspx?playerid=10306&position=OF,2013,2016
439,Jose Arcia,1000293,2B/SS,statss.aspx?playerid=1000293&position=2B/SS,1968,1970
440,Orlando Arcia,13185,SS,statss.aspx?playerid=13185&position=SS,2016,2018
441,Dan Ardell,1000294,1B,statss.aspx?playerid=1000294&position=1B,1961,1961
442,Rugger Ardizoia,1000295,P,statss.aspx?playerid=1000295&position=P,1947,1947
443,Joe Ardner,1000296,2B,statss.aspx?playerid=1000296&position=2B,1884,1890
444,Danny Ardoin,585,C,statss.aspx?playerid=585&position=C,2000,2008
445,Frank Arellanes,1000297,P,statss.aspx?playerid=1000297&position=P,1908,1910
446,Nolan Arenado,9777,3B,statss.aspx?playerid=9777&position=3B,2013,2018
447,J.P. Arencibia,697,C,statss.aspx?playerid=697&position=C,2010,2015
448,Hank Arft,1000298,1B,statss.aspx?playerid=1000298&position=1B,1948,1952
449,Alberto Arias,3087,P,statss.aspx?playerid=3087&position=P,2007,2009
450,George Arias,1000299,3B,statss.aspx?playerid=1000299&position=3B,1996,1999
451,Rudy Arias,1000300,P,statss.aspx?playerid=1000300&position=P,1959,1959
452,Alex Arias,123,3B/SS,statss.aspx?playerid=123&position=3B/SS,1992,2002
453,Joaquin Arias,3817,3B,statss.aspx?playerid=3817&position=3B,2006,2015
454,Buzz Arlett,1000301,OF,statss.aspx?playerid=1000301&position=OF,1931,1931
455,Don Arlich,1000302,P,statss.aspx?playerid=1000302&position=P,1965,1966
456,Steve Arlin,1000303,P,statss.aspx?playerid=1000303&position=P,1969,1974
457,Marcos Armas,1000304,1B,statss.aspx?playerid=1000304&position=1B,1993,1993
458,Tony Armas,1000305,OF,statss.aspx?playerid=1000305&position=OF,1976,1989
459,Tony Armas Jr.,761,P,statss.aspx?playerid=761&position=P,1999,2008
460,Ed Armbrister,1000307,OF,statss.aspx?playerid=1000307&position=OF,1973,1977
461,Orville Armbrust,1000309,P,statss.aspx?playerid=1000309&position=P,1934,1934
462,Charlie Armbruster,1000306,C,statss.aspx?playerid=1000306&position=C,1905,1907
463,Harry Armbruster,1000308,OF,statss.aspx?playerid=1000308&position=OF,1906,1906
464,Shawn Armstrong,12857,P,statss.aspx?playerid=12857&position=P,2015,2017
465,Bob Armstrong,1000310,OF,statss.aspx?playerid=1000310&position=OF,1871,?
466,George Armstrong,1000311,C,statss.aspx?playerid=1000311&position=C,1946,1946
467,Howard Armstrong,1000312,P,statss.aspx?playerid=1000312&position=P,1911,1911
468,Jack Armstrong,1000313,P,statss.aspx?playerid=1000313&position=P,1988,1994
469,Mike Armstrong,1000314,P,statss.aspx?playerid=1000314&position=P,1980,1987
470,Harry Arndt,1000315,2B/3B/OF,statss.aspx?playerid=1000315&position=2B/3B/OF,1902,1907
471,Larry Arndt,1000316,1B/3B,statss.aspx?playerid=1000316&position=1B/3B,1989,1989
472,Billy Arnold,1000317,OF,statss.aspx?playerid=1000317&position=OF,1872,?
473,Chris Arnold,1000318,2B/3B,statss.aspx?playerid=1000318&position=2B/3B,1971,1976
474,Jamie Arnold,1000319,P,statss.aspx?playerid=1000319&position=P,1999,2000
475,Scott Arnold,1000320,P,statss.aspx?playerid=1000320&position=P,1988,1988
476,Tony Arnold,1000321,P,statss.aspx?playerid=1000321&position=P,1986,1987
477,Morrie Arnovich,1000322,OF,statss.aspx?playerid=1000322&position=OF,1936,1946
478,Brad Arnsberg,1000323,P,statss.aspx?playerid=1000323&position=P,1986,1992
479,Orie Arntzen,1000324,P,statss.aspx?playerid=1000324&position=P,1943,1943
480,Jonathan Aro,14699,P,statss.aspx?playerid=14699&position=P,2015,2016
481,Rene Arocha,1000325,P,statss.aspx?playerid=1000325&position=P,1993,1997
482,Jose Arredondo,4722,P,statss.aspx?playerid=4722&position=P,2008,2012
483,Jake Arrieta,4153,P,statss.aspx?playerid=4153&position=P,2010,2018
484,Gerry Arrigo,1000326,P,statss.aspx?playerid=1000326&position=P,1961,1970
485,Rolando Arrojo,174,P,statss.aspx?playerid=174&position=P,1998,2002
486,Christian Arroyo,16434,3B,statss.aspx?playerid=16434&position=3B,2017,2018
487,Fernando Arroyo,1000327,P,statss.aspx?playerid=1000327&position=P,1975,1986
488,Luis Arroyo,1000328,P,statss.aspx?playerid=1000328&position=P,1955,1963
489,Rudy Arroyo,1000329,P,statss.aspx?playerid=1000329&position=P,1971,1971
490,Bronson Arroyo,978,P,statss.aspx?playerid=978&position=P,2000,2017
491,Erisbel Arruebarrena,15809,SS,statss.aspx?playerid=15809&position=SS,2014,2014
492,Harry Arundel,1000330,P,statss.aspx?playerid=1000330&position=P,1875,1884
493,Tug Arundel,1000331,C,statss.aspx?playerid=1000331&position=C,1882,1888
494,Randy Asadoor,1000332,3B,statss.aspx?playerid=1000332&position=3B,1986,1986
495,Jim Asbell,1000333,OF,statss.aspx?playerid=1000333&position=OF,1938,1938
496,Casper Asbjornson,1000334,C,statss.aspx?playerid=1000334&position=C,1928,1932
497,Jose Ascanio,3951,P,statss.aspx?playerid=3951&position=P,2007,2011
498,Cody Asche,11997,3B/OF,statss.aspx?playerid=11997&position=3B/OF,2013,2017
499,Jairo Asencio,3332,P,statss.aspx?playerid=3332&position=P,2009,2013
500,Miguel Asencio,586,P,statss.aspx?playerid=586&position=P,2002,2006
501,Ken Ash,1000338,P,statss.aspx?playerid=1000338&position=P,1925,1930
502,Richie Ashburn,1000335,OF,statss.aspx?playerid=1000335&position=OF,1948,1962
503,Andy Ashby,637,P,statss.aspx?playerid=637&position=P,1991,2004
504,Alan Ashby,1000336,C,statss.aspx?playerid=1000336&position=C,1973,1989
505,Alec Asher,13560,P,statss.aspx?playerid=13560&position=P,2015,2018
506,Tucker Ashford,1000337,3B,statss.aspx?playerid=1000337&position=3B,1976,1984
507,Billy Ashley,1000339,OF,statss.aspx?playerid=1000339&position=OF,1992,1998
508,Nevin Ashley,3274,C,statss.aspx?playerid=3274&position=C,2015,2015
509,Tom Asmussen,1000340,C,statss.aspx?playerid=1000340&position=C,1907,1907
510,Bob Aspromonte,1000341,3B,statss.aspx?playerid=1000341&position=3B,1956,1971
511,Ken Aspromonte,1000342,2B,statss.aspx?playerid=1000342&position=2B,1957,1963
512,Brian Asselstine,1000343,OF,statss.aspx?playerid=1000343&position=OF,1976,1981
513,Paul Assenmacher,1000344,P,statss.aspx?playerid=1000344&position=P,1986,1999
514,Pedro Astacio,862,P,statss.aspx?playerid=862&position=P,1992,2006
515,Ezequiel Astacio,2169,P,statss.aspx?playerid=2169&position=P,2005,2006
516,Barrett Astin,14812,P,statss.aspx?playerid=14812&position=P,2017,2017
517,Joe Astroth,1000345,C,statss.aspx?playerid=1000345&position=C,1945,1956
518,Willians Astudillo,15608,2B/3B/OF,statss.aspx?playerid=15608&position=2B/3B/OF,2018,2018
519,Carlos Asuaje,15197,2B,statss.aspx?playerid=15197&position=2B,2016,2018
520,Scott Atchison,2642,P,statss.aspx?playerid=2642&position=P,2004,2015
521,Justin Atchley,1000346,P,statss.aspx?playerid=1000346&position=P,2001,2001
522,Charlie Atherton,1000347,3B,statss.aspx?playerid=1000347&position=3B,1899,1899
523,Keith Atherton,1000348,P,statss.aspx?playerid=1000348&position=P,1983,1989
524,Luis Atilano,3802,P,statss.aspx?playerid=3802&position=P,2010,2010
525,James Atkins,1000352,P,statss.aspx?playerid=1000352&position=P,1950,1952
526,Tommy Atkins,1000354,P,statss.aspx?playerid=1000354&position=P,1909,1910
527,Mitch Atkins,8369,P,statss.aspx?playerid=8369&position=P,2009,2011
528,Garrett Atkins,1790,3B,statss.aspx?playerid=1790&position=3B,2003,2010
529,Al Atkinson,1000349,P,statss.aspx?playerid=1000349&position=P,1884,1887
530,Bill Atkinson,1000350,P,statss.aspx?playerid=1000350&position=P,1976,1979
531,Ed Atkinson,1000351,OF,statss.aspx?playerid=1000351&position=OF,1873,?
532,Lefty Atkinson,1000353,PH/PR,statss.aspx?playerid=1000353&position=PH/PR,1927,1927
533,Dick Attreau,1000355,1B,statss.aspx?playerid=1000355&position=1B,1926,1927
534,Toby Atwell,1000356,C,statss.aspx?playerid=1000356&position=C,1952,1956
535,Bill Atwood,1000357,C,statss.aspx?playerid=1000357&position=C,1936,1940
536,Jake Atz,1000358,2B,statss.aspx?playerid=1000358&position=2B,1902,1909
537,Michael Aubrey,6049,1B,statss.aspx?playerid=6049&position=1B,2008,2009
538,Harry Aubrey,1000359,SS,statss.aspx?playerid=1000359&position=SS,1903,1903
539,Derek Aucoin,1000360,P,statss.aspx?playerid=1000360&position=P,1996,1996
540,Rich Aude,1000361,1B,statss.aspx?playerid=1000361&position=1B,1993,1996
541,Rick Auerbach,1000362,SS,statss.aspx?playerid=1000362&position=SS,1971,1981
542,Bryan Augenstein,936,P,statss.aspx?playerid=936&position=P,2009,2011
543,Don August,1000364,P,statss.aspx?playerid=1000364&position=P,1988,1991
544,Dave Augustine,1000363,OF,statss.aspx?playerid=1000363&position=OF,1973,1974
545,Jerry Augustine,1000365,P,statss.aspx?playerid=1000365&position=P,1975,1984
546,Elden Auker,1000366,P,statss.aspx?playerid=1000366&position=P,1933,1942
547,Leslie Aulds,1000367,C,statss.aspx?playerid=1000367&position=C,1947,1947
548,Doug Ault,1000368,1B,statss.aspx?playerid=1000368&position=1B,1976,1980
549,Phillippe Aumont,5362,P,statss.aspx?playerid=5362&position=P,2012,2015
550,Rich Aurilia,1106,SS,statss.aspx?playerid=1106&position=SS,1995,2009
551,Joe Ausanio,1000369,P,statss.aspx?playerid=1000369&position=P,1994,1995
552,Brad Ausmus,546,C,statss.aspx?playerid=546&position=C,1993,2010
553,Dennis Aust,1000370,P,statss.aspx?playerid=1000370&position=P,1965,1966
554,Tyler Austin,11850,1B,statss.aspx?playerid=11850&position=1B,2016,2018
555,Jeff Austin,587,P,statss.aspx?playerid=587&position=P,2001,2003
556,Henry Austin,1000371,OF,statss.aspx?playerid=1000371&position=OF,1873,?
557,Jimmy Austin,1000372,3B,statss.aspx?playerid=1000372&position=3B,1909,1929
558,Jim Austin,1000373,P,statss.aspx?playerid=1000373&position=P,1991,1993
559,Rick Austin,1000374,P,statss.aspx?playerid=1000374&position=P,1970,1976
560,Al Autry,1000375,P,statss.aspx?playerid=1000375&position=P,1976,1976
561,Chick Autry,1000376,1B,statss.aspx?playerid=1000376&position=1B,1907,1909
562,Chick Autry,1000377,C,statss.aspx?playerid=1000377&position=C,1924,1930
563,Bruce Aven,366,OF,statss.aspx?playerid=366&position=OF,1997,2002
564,Earl Averill,1000378,OF,statss.aspx?playerid=1000378&position=OF,1929,1941
565,Earl Averill,1000379,C,statss.aspx?playerid=1000379&position=C,1956,1963
566,Xavier Avery,8471,OF,statss.aspx?playerid=8471&position=OF,2012,2012
567,Steve Avery,1706,P,statss.aspx?playerid=1706&position=P,1990,2003
568,Alex Avila,7476,C,statss.aspx?playerid=7476&position=C,2009,2018
569,Bobby Avila,1000380,2B,statss.aspx?playerid=1000380&position=2B,1949,1959
570,Luis Avilan,2882,P,statss.aspx?playerid=2882&position=P,2012,2018
571,Mike Aviles,5986,SS,statss.aspx?playerid=5986&position=SS,2008,2017
572,Ramon Aviles,1000381,2B/SS,statss.aspx?playerid=1000381&position=2B/SS,1977,1981
573,Jay Avrea,1000382,P,statss.aspx?playerid=1000382&position=P,1950,1950
574,Dylan Axelrod,9303,P,statss.aspx?playerid=9303&position=P,2011,2015
575,John Axford,9059,P,statss.aspx?playerid=9059&position=P,2009,2018
576,Luis Ayala,1650,P,statss.aspx?playerid=1650&position=P,2003,2013
577,Benny Ayala,1000383,DH/OF,statss.aspx?playerid=1000383&position=DH/OF,1974,1985
578,Bobby Ayala,1000384,P,statss.aspx?playerid=1000384&position=P,1992,1999
579,Manny Aybar,1107,P,statss.aspx?playerid=1107&position=P,1997,2005
580,Willy Aybar,2192,3B/DH,statss.aspx?playerid=2192&position=3B/DH,2005,2010
581,Erick Aybar,4082,SS,statss.aspx?playerid=4082&position=SS,2006,2017
582,Jake Aydelott,1000385,P,statss.aspx?playerid=1000385&position=P,1884,1886
583,Bill Ayers,1000386,P,statss.aspx?playerid=1000386&position=P,1947,1947
584,Doc Ayers,1000387,P,statss.aspx?playerid=1000387&position=P,1913,1921
585,Dick Aylward,1000388,C,statss.aspx?playerid=1000388&position=C,1953,1953
586,Bob Ayrault,1000389,P,statss.aspx?playerid=1000389&position=P,1992,1993
587,Joe Ayrault,1000390,C,statss.aspx?playerid=1000390&position=C,1996,1996
